Date,ADAWE BIKE,ADAWE PED,ALEX,COBY,CRTZ,LBAY,LLYN,LMET,OBVW,OGLD,ORPY,OYNG,PORTAGE,SOMO
2013-11-22,,,729,440,326,317,606,877,157,192,576,158,639,382
2013-11-23,,,733,448,354,334,593,900,152,204,630,192,661,418
2013-11-24,,,431,295,185,218,455,631,81,121,314,105,429,272
2013-11-25,,,110,103,58,59,94,139,6,37,43,33,50,90
2013-11-26,,,46,41,28,28,53,83,4,4,16,6,17,62
2013-11-27,,,460,189,83,130,261,408,29,52,95,38,215,186
2013-11-28,,,704,221,133,197,335,526,50,88,180,75,262,248
2013-11-29,,,729,48,32,127,114,196,0,2,2,3,3,56
2013-11-30,,,826,103,74,122,176,302,2,1,0,8,3,140
2013-12-01,,,649,126,66,106,190,289,4,1,1,3,4,124
2013-12-02,,,341,35,33,29,42,87,0,1,0,0,0,40
2013-12-03,,,,40,27,39,40,71,6,1,1,0,0,24
2013-12-04,,,,116,58,51,196,320,0,0,0,1,,122
2013-12-05,,,,150,87,139,224,368,3,0,6,2,,180
2013-12-06,,,,137,92,170,215,368,0,0,1,4,,158
2013-12-07,,,,140,94,153,213,377,3,3,2,3,,196
2013-12-08,,,,161,118,148,216,394,13,3,2,8,,212
2013-12-09,,,,80,62,44,53,127,1,8,5,5,,94
2013-12-10,,,,76,65,48,58,113,4,4,3,2,,94
2013-12-11,,,,82,44,90,137,232,1,3,3,4,,92
2013-12-12,,,,118,67,137,180,303,0,3,1,1,,122
2013-12-13,,,,91,68,127,191,294,6,3,2,5,,162
2013-12-14,,,,85,72,126,182,272,2,4,2,3,,158
2013-12-15,,,,97,51,107,163,266,15,0,0,1,,80
2013-12-16,,,,41,15,24,23,57,3,4,3,2,,36
2013-12-17,,,,10,7,39,20,61,1,1,1,6,,2
2013-12-18,,,,74,45,61,129,230,5,1,1,0,,32
2013-12-19,,,,64,34,105,134,193,2,0,1,0,,8
2013-12-20,,,,73,40,109,156,230,0,1,0,2,,8
2013-12-21,,,,74,62,109,138,213,2,1,0,4,,112
2013-12-22,,,,39,16,68,101,178,0,0,2,0,,34
2013-12-23,,,,20,14,39,23,55,1,0,1,1,,28
2013-12-24,,,,14,18,23,6,7,0,0,1,1,,0
2013-12-25,,,,42,18,36,72,138,7,0,1,0,,6
2013-12-26,,,,27,8,31,46,73,1,0,3,0,,4
2013-12-27,,,,8,0,13,6,9,0,0,0,0,,2
2013-12-28,,,,13,5,26,12,31,1,0,1,0,,4
2013-12-29,,,,25,14,81,69,102,3,0,1,0,,28
2013-12-30,,,,15,7,50,37,97,2,0,0,0,,24
2013-12-31,,,,23,5,45,31,55,2,0,0,1,,30
2014-01-01,,,,31,38,30,57,110,0,0,2,3,,34
2014-01-02,,,,21,11,40,57,93,0,0,2,2,,10
2014-01-03,,,,13,11,,15,29,0,0,2,1,,0
2014-01-04,,,,31,19,,73,87,1,0,0,0,,4
2014-01-05,,,,25,9,,58,97,2,0,0,2,,6
2014-01-06,,,,21,13,,16,55,1,0,0,0,,8
2014-01-07,,,,13,12,,19,49,3,0,2,0,,0
2014-01-08,,,,16,17,,73,114,2,0,1,0,,12
2014-01-09,,,,43,26,,86,120,2,0,0,0,,10
2014-01-10,,,,46,21,,135,184,2,0,0,1,,14
2014-01-11,,,,51,29,,132,217,5,0,0,3,,16
2014-01-12,,,,55,24,,115,190,1,0,1,0,,10
2014-01-13,,,,11,7,,23,41,3,0,0,1,,4
2014-01-14,,,,18,1,,27,54,1,0,0,0,,6
2014-01-15,,,,71,33,,148,268,3,0,0,0,,54
2014-01-16,,,,68,37,,175,281,6,1,1,1,,108
2014-01-17,,,,85,48,,189,304,4,0,4,0,,104
2014-01-18,,,,92,72,,177,265,3,0,0,2,,96
2014-01-19,,,,73,40,,173,240,0,0,0,0,,90
2014-01-20,,,,36,36,,39,76,1,0,0,2,,36
2014-01-21,,,,26,27,,23,40,4,0,1,5,,18
2014-01-22,,,,68,17,,147,237,4,0,0,2,,56
2014-01-23,,,,50,10,,107,196,2,0,0,0,,80
2014-01-24,,,,52,19,,142,185,0,0,0,1,,72
2014-01-25,,,,43,19,,117,401,4,1,0,4,,88
2014-01-26,,,,48,15,,114,174,0,0,0,2,,72
2014-01-27,,,,34,8,,28,50,3,0,1,1,,18
2014-01-28,,,,13,7,,21,36,1,0,0,2,,10
2014-01-29,,,,34,36,,71,161,1,0,0,3,,0
2014-01-30,,,,47,43,,128,190,3,0,1,1,,74
2014-01-31,,,,74,31,,127,194,2,0,0,1,,64
2014-02-01,,,,70,35,,153,211,3,0,0,2,,72
2014-02-02,,,,69,29,,153,220,1,0,0,6,,92
2014-02-03,,,,27,19,,33,62,1,0,0,2,,22
2014-02-04,,,,27,11,,16,38,8,0,4,0,,16
2014-02-05,,,,67,42,,136,200,0,0,0,0,,62
2014-02-06,,,,71,41,,144,224,2,0,0,1,,70
2014-02-07,,,,60,33,,131,201,1,0,0,0,,56
2014-02-08,,,,67,25,,126,205,1,0,0,1,,58
2014-02-09,,,,59,35,,128,191,1,0,0,5,,66
2014-02-10,,,,31,8,,31,48,0,0,0,0,,32
2014-02-11,,,,23,3,,20,44,0,0,0,1,,44
2014-02-12,,,,73,31,,135,220,0,0,0,0,,64
2014-02-13,,,,68,22,,135,215,3,0,0,3,,94
2014-02-14,,,,74,29,,158,232,1,0,0,3,,90
2014-02-15,,,,79,32,,151,228,1,0,0,3,,102
2014-02-16,,,,37,18,,98,150,0,0,0,0,,18
2014-02-17,,,,24,14,,20,74,0,0,0,0,,28
2014-02-18,,,,17,11,,18,41,0,0,0,0,,18
2014-02-19,,,,38,25,,84,120,2,0,0,0,,60
2014-02-20,,,,41,29,,120,180,0,0,0,0,,4
2014-02-21,,,,64,44,,149,210,0,0,0,1,,86
2014-02-22,,,,93,45,,150,243,1,0,0,2,,128
2014-02-23,,,,14,7,,94,155,1,0,0,5,,66
2014-02-24,,,,23,24,,40,80,1,0,0,2,,48
2014-02-25,,,,20,22,,33,56,1,0,0,1,,38
2014-02-26,,,,68,24,,156,233,0,0,1,2,,102
2014-02-27,,,,68,37,,159,241,1,0,0,3,,108
2014-02-28,,,,63,38,,141,205,1,0,0,2,,100
2014-03-01,,,,53,25,,120,201,1,0,0,5,,64
2014-03-02,,,,49,24,,111,198,1,0,0,5,,48
2014-03-03,,,,26,16,,28,56,1,0,0,0,,10
2014-03-04,,,,18,12,,16,38,0,0,0,0,,24
2014-03-05,,,,45,31,,132,196,0,0,0,4,,82
2014-03-06,,,,52,39,,131,207,0,0,0,2,,90
2014-03-07,,,,57,39,,136,228,2,0,0,7,,82
2014-03-08,,,,71,44,,153,237,0,0,0,1,,118
2014-03-09,,,,58,33,,145,215,1,0,0,5,,106
2014-03-10,,,,30,9,,46,59,2,0,0,7,,62
2014-03-11,,,,38,21,,47,60,3,0,0,5,,50
2014-03-12,,,,90,40,,158,253,6,0,0,8,,82
2014-03-13,,,,67,49,,146,235,4,0,0,3,,120
2014-03-14,,,,59,22,,127,201,0,0,0,5,,42
2014-03-15,,,,59,18,,109,165,0,0,0,4,,58
2014-03-16,,,,61,29,,127,193,0,0,0,1,,72
2014-03-17,,,,35,25,,40,76,0,0,0,1,,44
2014-03-18,,,,26,23,,19,53,1,1,0,1,,34
2014-03-19,,,,75,43,,139,217,0,6,0,1,,94
2014-03-20,,,,92,47,,202,295,0,0,0,5,,106
2014-03-21,,,,98,49,,175,249,0,5,0,4,,140
2014-03-22,,,,71,38,,123,216,0,7,0,3,,80
2014-03-23,,,,110,48,,162,232,0,3,0,5,,132
2014-03-24,,,,23,4,,12,37,0,0,0,0,,22
2014-03-25,,,,39,24,,18,34,0,0,0,0,,34
2014-03-26,,,,100,45,,158,257,0,0,0,2,,94
2014-03-27,,,,102,70,,208,295,0,0,0,10,,124
2014-03-28,,,,103,57,,169,243,1,0,0,4,,144
2014-03-29,,,,0,57,,169,260,0,0,0,34,,136
2014-03-30,,,,0,28,,129,185,0,0,0,1,,74
2014-03-31,,,,0,30,,48,74,1,0,0,0,,100
2014-04-01,,,,0,7,,13,50,0,0,0,1,,38
2014-04-02,,,,0,85,,222,316,0,0,0,2,,180
2014-04-03,,,0,0,111,,293,406,0,0,0,5,0,242
2014-04-04,,,0,0,105,,318,455,3,0,0,0,0,262
2014-04-05,,,0,0,161,,364,505,0,0,0,6,0,296
2014-04-06,,,0,0,91,,305,371,5,0,0,4,110,212
2014-04-07,,,0,0,45,,74,112,2,0,0,3,24,146
2014-04-08,,,0,0,307,,173,255,25,4,0,5,102,244
2014-04-09,,,0,0,254,,546,732,2,1,0,7,371,428
2014-04-10,,,0,0,76,,307,387,0,4,0,11,167,192
2014-04-11,,,112,0,27,,572,724,24,37,0,28,354,414
2014-04-12,,,662,412,0,,657,844,20,33,0,30,404,508
2014-04-13,,,749,592,0,,680,945,57,111,0,89,479,500
2014-04-14,,,481,807,0,,326,507,185,202,0,185,225,424
2014-04-15,,,188,226,0,,147,235,46,68,0,63,95,210
2014-04-16,,,641,445,0,,554,773,100,130,0,109,496,354
2014-04-17,,,262,171,0,,257,310,30,46,0,36,220,150
2014-04-18,,,515,320,0,,380,517,57,99,0,79,372,302
2014-04-19,,,726,498,0,,590,828,132,195,0,160,536,420
2014-04-20,,,434,351,116,,160,244,167,150,0,125,197,184
2014-04-21,,,593,635,646,,217,371,205,232,0,219,263,312
2014-04-22,,,771,845,1093,,214,345,358,329,0,270,438,240
2014-04-23,,,583,656,841,,278,441,305,313,699,253,371,292
2014-04-24,,,510,288,184,,400,519,90,108,431,98,438,232
2014-04-25,,,982,696,560,,728,1035,192,267,899,219,850,440
2014-04-26,,,1159,894,767,,944,1223,319,354,1206,303,1024,550
2014-04-27,,,1064,811,693,,851,1236,309,348,1265,321,1064,554
2014-04-28,,,183,177,179,,120,213,54,78,144,64,69,188
2014-04-29,,,818,723,1053,,331,462,405,419,1386,340,575,360
2014-04-30,,,1420,1137,1180,,1155,1529,503,549,2044,466,1470,596
2014-05-01,,,1057,591,503,,913,1151,264,303,1101,265,963,436
2014-05-02,,,565,309,219,,508,653,118,146,491,133,616,254
2014-05-03,,,780,679,541,,588,806,199,262,741,224,705,392
2014-05-04,,,1201,1090,925,,1039,1279,318,386,1403,334,1216,574
2014-05-05,,,566,677,625,,339,471,225,283,824,227,353,362
2014-05-06,,,237,254,153,,223,291,188,199,553,155,153,152
2014-05-07,,,1704,1284,1220,,1262,1626,464,566,2035,469,1707,618
2014-05-08,,,1868,1285,1264,,1391,1918,527,603,2376,514,1956,836
2014-05-09,,,2085,2042,1715,,1454,1914,631,700,2586,581,2083,784
2014-05-10,,,2232,1918,1608,,1523,2024,653,749,2752,617,2216,860
2014-05-11,,,1217,1010,728,,972,1287,287,326,1350,302,1250,592
2014-05-12,,,1325,1647,2214,,565,772,532,615,2255,607,829,626
2014-05-13,,,1600,2016,3062,,556,777,722,790,2753,734,982,520
2014-05-14,,,2062,1724,1781,,1669,2114,668,762,2994,683,2141,830
2014-05-15,,,1430,1167,904,,1253,1658,418,530,1729,464,1669,604
2014-05-16,,,2144,1668,1565,,1366,1816,565,640,2323,555,1960,772
2014-05-17,,,1915,1779,1496,,1425,1937,565,653,2320,555,1868,774
2014-05-18,,,846,584,373,,643,881,162,223,727,186,879,350
2014-05-19,,,1275,1261,1933,,452,677,380,432,1529,400,699,536
2014-05-20,,,1979,1800,3103,,520,703,605,652,1985,584,1044,522
2014-05-21,,,2196,2416,3761,,583,780,922,966,3351,912,1373,474
2014-05-22,,,1943,2285,2602,,1809,2378,817,950,3550,818,2503,994
2014-05-23,,,2599,2482,2329,,1937,2532,772,926,3451,813,2750,982
2014-05-24,,,1906,2296,1583,,1533,1957,562,716,2155,605,1957,834
2014-05-25,,,1690,1612,1087,,1300,1789,437,544,1750,484,1765,834
2014-05-26,,,1469,1927,2020,,689,1026,526,604,1900,579,892,890
2014-05-27,,,1809,2115,2546,,926,1223,884,942,3182,817,1344,850
2014-05-28,,,1913,1664,1757,,1440,1869,656,758,2546,658,1986,858
2014-05-29,,,2095,1756,1646,,1837,2277,681,849,2856,731,2407,942
2014-05-30,,,1958,1475,1291,,1718,2247,697,815,2425,700,2192,876
2014-05-31,,,2297,1888,1575,,1802,2347,693,868,2731,722,2466,902
2014-06-01,,,2202,2016,1736,,1661,2196,693,884,2778,750,2189,980
2014-06-02,,,2190,2309,2410,,809,1198,756,783,3117,615,1234,844
2014-06-03,,,2100,2068,2880,,751,985,946,849,3588,760,1522,702
2014-06-04,,,2485,2079,1995,,1996,2591,827,908,3564,800,2663,996
2014-06-05,,,1483,957,885,,1160,1514,395,477,1657,408,1646,602
2014-06-06,,,2535,2201,1748,,1943,2536,754,916,3230,797,2632,1052
2014-06-07,,,1934,1608,1010,,1619,2012,513,643,1999,576,2095,792
2014-06-08,,,2184,1792,1600,,1785,2302,716,820,3056,713,2228,1058
2014-06-09,,,1806,2409,2322,,751,1148,723,772,3137,668,1283,832
2014-06-10,,,2048,1636,2186,,766,1043,970,959,3020,828,1341,744
2014-06-11,,,2553,2148,2016,,1983,2655,842,977,3853,866,2745,1018
2014-06-12,,,2895,2615,2090,,2122,2713,889,980,3895,855,2970,1116
2014-06-13,,,1564,1109,818,,1363,1733,386,514,1762,438,1734,602
2014-06-14,,,937,946,422,,736,1012,229,300,721,237,926,440
2014-06-15,,,883,737,562,,696,983,249,289,934,248,823,466
2014-06-16,,,1084,1182,1150,,524,872,393,493,1515,432,747,680
2014-06-17,,,2170,1739,2718,,748,996,1072,1080,3455,995,1509,842
2014-06-18,,,2285,2058,1695,,2031,2578,1019,865,3300,742,2587,952
2014-06-19,,,2353,2390,1683,,1931,2457,753,880,3300,793,2656,972
2014-06-20,,,2301,2375,1889,,1868,2551,825,877,3249,757,2521,1028
2014-06-21,,,2770,2922,2316,,2081,2747,960,988,3978,891,2885,1164
2014-06-22,,,2224,2358,1842,,1963,2601,804,910,3410,804,2269,1062
2014-06-23,,,1641,1878,2086,,898,1230,655,728,2703,702,1188,882
2014-06-24,,,2167,1734,2857,,850,1232,920,955,3140,800,1478,722
2014-06-25,,,2419,2174,2210,,2041,2857,883,927,3733,791,2303,1098
2014-06-26,,,627,655,356,,688,949,140,233,671,184,682,358
2014-06-27,,,2089,1849,1505,,1684,2322,718,747,2619,582,2204,890
2014-06-28,,,2610,2374,2157,,2073,2784,864,899,3611,795,2670,1100
2014-06-29,,,2410,2206,1872,,1872,2600,826,914,3323,774,2361,1010
2014-06-30,,,1846,2123,2034,,735,1103,713,753,2525,655,1147,660
2014-07-01,,,1862,1682,2055,,680,884,717,692,2491,605,1194,648
2014-07-02,,,1988,1876,1625,,1311,1806,597,670,2478,581,1601,872
2014-07-03,,,764,2728,2376,,927,1355,1033,916,3957,726,1793,506
2014-07-04,,,2198,1944,1691,,1734,2367,773,855,2989,751,2286,988
2014-07-05,,,2073,1713,1446,,1843,2315,848,890,3291,807,2103,954
2014-07-06,,,2066,1820,1702,,1796,2313,973,1015,3895,880,2178,944
2014-07-07,,,1784,2048,2110,,925,1184,948,898,4038,748,1121,942
2014-07-08,,,1986,1671,2446,,839,1078,1082,1015,3877,809,1351,674
2014-07-09,,,1130,919,832,,868,1260,318,387,1300,334,1035,576
2014-07-10,,,2183,1762,1537,,1920,2475,839,933,3448,795,2432,900
2014-07-11,,,2081,1616,1500,,2020,2638,957,1021,3846,870,2227,1002
2014-07-12,,,2677,2312,2192,,2291,2914,1228,1294,4842,1090,2810,1036
2014-07-13,,,2364,2167,1986,,2007,2568,1075,1148,4333,963,2464,1066
2014-07-14,,,1770,2100,2215,,845,1113,992,952,3818,797,1161,748
2014-07-15,,,465,603,661,,365,525,307,377,1086,361,330,314
2014-07-16,,,2504,2252,2283,,1990,2653,932,999,3887,863,2618,1074
2014-07-17,,,1508,1168,1066,,1377,1868,479,578,1989,509,1753,804
2014-07-18,,,2480,2106,1991,,2022,2669,863,1012,3532,926,2645,1154
2014-07-19,,,2531,2111,1941,,1959,2755,829,901,3488,770,2486,1100
2014-07-20,,,2305,2237,2513,,1713,2427,791,916,3257,776,2206,1024
2014-07-21,,,1689,1937,2120,,662,986,706,699,2638,630,1216,656
2014-07-22,,,1597,1359,1942,,623,889,669,668,2011,587,968,546
2014-07-23,,,2425,2072,2030,,1850,2517,866,933,3595,789,2361,1002
2014-07-24,,,2688,2216,2009,,1913,2724,937,1061,3768,878,2579,986
2014-07-25,,,2115,1862,1779,,1703,2273,692,843,2699,725,2280,970
2014-07-26,,,2838,2532,2149,,2062,2789,958,1068,3699,935,2650,1058
2014-07-27,,,2373,2032,1797,,1688,2395,687,880,3094,790,2233,1000
2014-07-28,,,1416,1608,1478,,529,789,424,453,1848,384,1121,566
2014-07-29,,,1046,993,1391,,499,763,490,529,1270,409,687,498
2014-07-30,,,1487,1189,901,,1235,1872,428,542,1700,468,1566,686
2014-07-31,,,2685,2315,2314,,1875,2717,877,1026,3632,950,2585,1094
2014-08-01,,,1072,818,614,,925,1372,299,365,1231,323,1148,614
2014-08-02,,,1664,1477,1310,,1376,1979,555,625,2063,550,1699,838
2014-08-03,,,2179,1972,1926,,1430,2025,696,778,2770,665,1971,894
2014-08-04,,,1743,1895,2088,,538,869,634,730,2286,561,1102,684
2014-08-05,,,2319,1790,2148,,586,872,662,735,2365,594,1239,544
2014-08-06,,,1900,1843,1698,,580,834,682,623,2648,482,1375,492
2014-08-07,,,2142,1745,1681,,1491,2221,751,808,2554,687,2013,906
2014-08-08,,,2543,2300,1980,,1769,2564,834,899,3414,826,2551,1060
2014-08-09,,,2570,2169,1992,,1755,2475,791,873,3105,763,2443,968
2014-08-10,,,2188,2030,1854,,1571,2314,751,829,2765,695,2029,976
2014-08-11,,,1707,2014,1975,,633,1018,678,721,2469,632,1111,696
2014-08-12,,,2049,1658,2164,,675,987,729,700,2362,598,1207,646
2014-08-13,,,2385,2018,1934,,1665,2479,837,930,3292,789,2237,992
2014-08-14,,,1188,802,569,,1019,1388,296,375,1297,312,1280,462
2014-08-15,,,989,810,660,,776,1105,259,362,1027,294,951,558
2014-08-16,,,1227,1034,697,,1091,1596,357,455,1355,402,1294,610
2014-08-17,,,1203,1102,962,,1108,1567,369,511,1487,413,1226,654
2014-08-18,,,509,482,487,,300,484,132,167,398,145,268,332
2014-08-19,,,1392,1121,1761,,566,796,536,542,1689,496,821,446
2014-08-20,,,2187,1993,2019,,1692,2368,745,907,3267,780,2239,954
2014-08-21,,,2436,2201,2157,,1753,2537,920,974,3605,872,2540,1036
2014-08-22,,,2256,1921,1689,,1730,2398,655,728,2854,637,2328,918
2014-08-23,,,1172,972,704,,1082,1528,310,372,1155,341,1288,620
2014-08-24,,,1815,1502,1247,,1375,2081,481,539,2059,515,1661,806
2014-08-25,,,1738,2128,2072,,764,1169,611,699,2485,580,1146,724
2014-08-26,,,1837,1634,2786,,743,956,766,777,2452,684,1262,670
2014-08-27,,,2403,1924,1872,,1791,2530,804,916,3269,785,2276,1008
2014-08-28,,,2266,1893,1777,,1815,2575,850,922,3201,809,2336,1024
2014-08-29,,,2384,1865,1737,,1822,2614,810,909,3133,800,2367,1024
2014-08-30,,,2064,1723,1498,,1634,2422,663,788,2485,691,2043,948
2014-08-31,,,2111,1797,1706,,1509,2085,653,751,2539,642,1890,1002
2014-09-01,,,1607,1811,1835,,498,823,538,640,2059,515,985,598
2014-09-02,,,986,935,1098,,351,565,345,403,894,338,564,444
2014-09-03,,,2114,2215,2611,,597,778,847,819,3166,737,1282,512
2014-09-04,,,1612,1117,1009,,1378,1875,453,519,1822,501,1536,808
2014-09-05,,,2669,2060,2030,,1941,2525,883,930,3220,872,2466,1064
2014-09-06,,,2515,2005,1849,,1994,2699,781,928,3176,851,2427,1142
2014-09-07,,,1913,1528,1331,,1561,2164,591,663,2184,611,1906,946
2014-09-08,,,882,930,988,,420,636,271,367,951,345,496,528
2014-09-09,,,1900,2101,2614,,634,1023,760,758,2928,680,1158,614
2014-09-10,,,2593,1953,1840,,1844,2567,832,956,3202,883,2424,1050
2014-09-11,,,2624,2119,1903,,2019,2790,890,979,3225,857,2534,1058
2014-09-12,,,2351,1782,1512,,1824,2518,811,909,2680,809,2361,954
2014-09-13,,,1470,1081,706,,1228,1656,366,497,1302,444,1363,630
2014-09-14,,,1995,1596,1177,,1466,2092,559,718,2064,597,1851,882
2014-09-15,,,370,398,262,,192,300,63,116,253,105,165,300
2014-09-16,,,827,821,855,,394,557,294,340,975,301,497,374
2014-09-17,,,1949,1276,1053,,1494,2006,525,639,2088,588,1858,834
2014-09-18,,,2300,1554,1422,,1704,2409,632,780,2444,688,2179,986
2014-09-19,,,1784,1283,998,,1496,1973,485,619,2073,569,1765,738
2014-09-20,,,1964,1388,1020,,1579,2128,548,669,1986,594,1864,838
2014-09-21,,,1732,1349,999,,1389,1902,478,570,1779,492,1509,830
2014-09-22,,,779,918,914,,378,666,335,316,828,279,487,440
2014-09-23,,,470,456,571,,290,478,156,193,455,132,263,286
2014-09-24,,,1489,1034,716,,1257,1677,367,479,1412,399,1438,690
2014-09-25,,,1802,1283,1074,,1611,2125,559,702,2128,592,1969,934
2014-09-26,,,2050,1584,1383,,1646,2220,685,778,2542,658,2096,892
2014-09-27,,,2256,1820,1728,,1844,2434,762,863,2875,745,2155,1060
2014-09-28,,,2201,1816,1805,,1643,2221,764,820,2682,715,2050,970
2014-09-29,,,1681,1648,2085,,659,945,750,736,2489,596,1040,660
2014-09-30,,,1729,1867,2335,,627,948,705,708,2641,651,1035,578
2014-10-01,,,2017,1489,1250,,1656,2164,656,780,2405,652,1946,928
2014-10-02,,,1906,1373,1029,,1671,2192,580,740,2044,623,1917,980
2014-10-03,,,1965,1438,1294,,1690,2211,636,746,2299,636,,944
2014-10-04,,,2085,1640,1395,,1703,2229,3547,799,2490,693,,992
2014-10-05,,,1869,1509,1396,,1457,1989,600,714,2203,609,,868
2014-10-06,,,296,254,153,,197,320,58,107,166,87,,252
2014-10-07,,,709,708,775,,353,570,285,311,865,262,,404
2014-10-08,,,1450,1021,725,,1324,1731,454,541,1614,475,,656
2014-10-09,,,1069,791,615,,984,1375,320,390,1097,340,,646
2014-10-10,,,1096,826,570,,925,1222,264,350,1023,304,,540
2014-10-11,,,1355,853,584,,1155,1528,386,465,1237,421,,632
2014-10-12,,,1387,970,609,,1030,1434,394,451,1373,392,,572
2014-10-13,,,678,648,597,,229,406,196,218,634,186,,388
2014-10-14,,,928,833,932,,228,358,354,341,1031,282,,344
2014-10-15,,,883,818,905,,249,432,293,281,1122,242,,250
2014-10-16,,,1815,1402,1362,,1473,2023,656,731,2331,598,,824
2014-10-17,,,861,683,518,,780,1103,222,306,897,253,,524
2014-10-18,,,842,615,411,,825,1153,255,314,969,259,,462
2014-10-19,,,1065,807,593,,961,1361,318,378,1142,336,,584
2014-10-20,,,388,455,331,,233,393,83,156,298,140,,342
2014-10-21,,,522,417,411,,210,346,140,185,386,169,,296
2014-10-22,,,1189,700,525,,985,1344,1000,365,1115,336,,518
2014-10-23,,,832,583,344,,695,1012,1559,415,704,336,,424
2014-10-24,,,1140,772,623,,1120,1438,1621,443,1181,396,,620
2014-10-25,,,1443,1053,725,,1297,1674,1104,447,1308,419,,688
2014-10-26,,,1563,1131,1232,,1178,1696,900,583,1635,486,,740
2014-10-27,,,396,389,470,,239,409,1100,167,418,144,,330
2014-10-28,,,450,438,533,,245,393,901,167,428,151,,312
2014-10-29,,,1459,899,809,,1185,1537,209,520,1476,460,,710
2014-10-30,,,1027,637,385,,866,1100,391,306,858,266,,522
2014-10-31,,,1376,882,702,,1161,1495,269,407,1382,335,,652
2014-11-01,,,1413,873,690,,1165,1541,349,392,1234,364,,658
2014-11-02,,,1071,704,587,,901,1294,298,316,879,285,,634
2014-11-03,,,334,337,255,,197,332,524,114,255,90,,274
2014-11-04,,,461,369,441,,225,406,252,188,438,163,,240
2014-11-05,,,724,741,634,,1026,1383,896,384,1101,319,,592
2014-11-06,,,1083,639,545,,879,1200,203,322,873,260,,504
2014-11-07,,,1166,712,540,,968,1362,999,405,988,342,,582
2014-11-08,,,1067,661,496,,876,1196,211,306,927,255,,540
2014-11-09,,,783,494,312,,614,876,537,211,571,190,,400
2014-11-10,,,304,216,182,,173,302,67,88,125,88,,214
2014-11-11,,,277,263,319,,172,284,482,113,294,108,,246
2014-11-12,,,861,530,423,,711,1014,153,257,703,249,,468
2014-11-13,,,823,667,787,,569,837,653,334,872,322,,464
2014-11-14,,,879,538,375,,773,1119,126,269,729,222,,410
2014-11-15,,,969,584,377,,815,1104,760,244,728,244,,558
2014-11-16,,,809,505,371,,663,912,228,231,636,194,,410
2014-11-17,,,253,224,184,,163,275,329,90,161,80,,236
2014-11-18,,,137,108,90,,94,173,65,51,54,39,,150
2014-11-19,,,296,166,92,,249,380,217,89,176,84,,164
2014-11-20,,,29,100,72,,220,340,65,23,33,29,,190
2014-11-21,,,23,103,90,,226,378,76,26,23,26,,190
2014-11-22,,,27,132,91,,256,423,77,35,25,44,,226
2014-11-23,,,38,143,101,,224,335,,36,30,43,,174
2014-11-24,,,40,91,59,,90,126,38,19,11,15,,112
2014-11-25,,,147,124,125,,112,180,37,56,88,52,,152
2014-11-26,,,440,328,263,,377,545,128,167,386,136,,260
2014-11-27,,,620,356,249,,507,688,147,166,401,151,,330
2014-11-28,,,640,379,269,,539,704,146,172,0,168,,316
2014-11-29,,,666,408,258,,499,711,105,138,0,128,,332
2014-11-30,,,475,301,197,,364,554,97,141,0,144,,270
2014-12-01,,,159,118,95,,117,199,27,53,0,50,,140
2014-12-02,,,176,158,216,,124,203,47,72,0,66,,136
2014-12-03,,,569,320,236,,408,607,126,166,0,167,,292
2014-12-04,,,394,204,148,,305,457,71,107,0,101,,216
2014-12-05,,,85,119,72,,177,376,26,37,0,41,,116
2014-12-06,,,90,130,79,,217,313,25,53,0,61,,136
2014-12-07,,,43,106,66,,190,270,18,41,0,53,,140
2014-12-08,,,28,76,60,,56,114,11,23,0,21,,88
2014-12-09,,,25,43,55,,48,92,3,5,0,9,,64
2014-12-10,,,44,125,92,,228,305,20,44,0,48,,152
2014-12-11,,,58,167,124,,260,390,17,56,0,51,,208
2014-12-12,,,28,113,80,,160,228,8,23,0,23,,54
2014-12-13,,,1,96,52,,128,222,2,16,0,8,,92
2014-12-14,,,6,103,62,,125,207,1,32,0,13,,92
2014-12-15,,,8,57,37,,39,71,0,12,0,7,,46
2014-12-16,,,15,52,36,,37,70,5,14,0,9,,48
2014-12-17,,,35,146,108,,194,311,1,34,0,27,,170
2014-12-18,,,37,134,83,,181,311,10,30,0,25,,160
2014-12-19,,,16,121,67,,159,307,4,18,0,22,,102
2014-12-20,,,4,127,53,,173,295,4,35,0,25,,132
2014-12-21,,,5,99,67,,175,262,3,35,0,28,,108
2014-12-22,,,5,41,27,,48,66,9,14,0,10,,68
2014-12-23,,,4,37,22,,30,47,3,9,0,6,,46
2014-12-24,,,5,76,60,,123,232,5,42,0,26,,106
2014-12-25,,,19,70,28,,91,172,4,20,0,14,,78
2014-12-26,,,23,55,0,,82,137,2,21,0,17,,56
2014-12-27,,,35,20,0,,33,51,6,8,0,9,,18
2014-12-28,,,27,21,0,,50,78,17,21,0,35,,50
2014-12-29,,,0,0,0,,62,145,23,36,0,27,,94
2014-12-30,,,0,0,0,,59,84,13,24,0,24,,84
2014-12-31,,,0,0,0,,138,188,23,47,0,34,,114
2015-01-01,,,0,0,0,,88,145,21,45,0,33,,102
2015-01-02,,,0,0,0,,114,157,17,25,0,16,,90
2015-01-03,,,66,21,37,,25,54,6,13,0,6,,22
2015-01-04,,,69,73,54,,88,140,10,26,0,17,,70
2015-01-05,,,24,31,26,,16,35,6,13,0,18,,90
2015-01-06,,,4,5,4,,7,26,0,4,0,3,,50
