location_name,location_id,count,day,day_of_year,day_of_week,MaxTemp,MeanTemp,MinTemp,SnowonGrndcm,TotalPrecipmm,TotalRainmm,TotalSnowcm
ALEX,2,0,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
COBY,3,80,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
LMET,7,287,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
OBVW,8,4,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
OGLD,9,76,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
ORPY,10,4,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
SOMO,13,38,2960,38,3.0,-6.0,-12.8,-19.5,28.0,0.0,0.0,0.0
ADAWE BIKE,0,103,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
ADAWE PED,1,798,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
ALEX,2,0,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
COBY,3,71,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
LMET,7,234,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
OBVW,8,4,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
OGLD,9,69,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
ORPY,10,7,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
SOMO,13,2,2961,39,4.0,-6.0,-11.5,-17.0,28.0,1.4,0.0,3.0
ADAWE BIKE,0,150,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
ADAWE PED,1,869,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
ALEX,2,0,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
COBY,3,84,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
LMET,7,263,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
OBVW,8,10,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
OGLD,9,57,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
ORPY,10,6,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
SOMO,13,14,2962,40,5.0,-3.0,-6.0,-9.0,30.0,3.8,0.0,5.0
ADAWE BIKE,0,153,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
ADAWE PED,1,844,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
ALEX,2,0,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
COBY,3,80,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
LMET,7,285,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
OBVW,8,0,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
OGLD,9,88,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
ORPY,10,5,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
SOMO,13,24,2963,41,6.0,-2.5,-6.5,-10.5,32.0,4.6,0.0,3.0
ADAWE BIKE,0,78,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
ADAWE PED,1,667,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
ALEX,2,0,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
COBY,3,15,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
LMET,7,67,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
OBVW,8,1,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
OGLD,9,15,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
ORPY,10,5,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
SOMO,13,4,2964,42,0.0,-4.0,-7.3,-10.5,32.0,0.0,0.0,0.0
ADAWE BIKE,0,40,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,529,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,5,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,57,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,5,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,10,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,9,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,0,2965,43,1.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,165,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,950,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,86,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,268,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,3,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,93,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,3,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,2,2966,44,2.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,155,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,874,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,102,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,283,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,1,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,74,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,2,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,62,2967,45,3.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,202,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,1162,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,132,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,333,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,0,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,112,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,1,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,74,2968,46,4.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,154,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,872,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,121,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,291,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,0,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,80,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,1,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,88,2969,47,5.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,149,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,894,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,1,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,92,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,267,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,0,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,93,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,7,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,70,2970,48,6.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,105,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
ADAWE PED,1,672,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
ALEX,2,0,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
COBY,3,27,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
LMET,7,81,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
OBVW,8,2,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
OGLD,9,31,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
ORPY,10,2,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
SOMO,13,28,2971,49,0.0,nan,nan,nan,nan,nan,nan,nan
ADAWE BIKE,0,87,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
ADAWE PED,1,932,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
ALEX,2,0,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
COBY,3,44,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
LMET,7,77,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
OBVW,8,6,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
OGLD,9,41,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
ORPY,10,6,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
SOMO,13,36,2972,50,1.0,4.0,2.5,1.0,20.0,13.0,13.0,0.0
ADAWE BIKE,0,142,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
ADAWE PED,1,905,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
ALEX,2,5,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
COBY,3,81,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
LMET,7,197,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
OBVW,8,1,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
OGLD,9,70,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
ORPY,10,0,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
SOMO,13,66,2973,51,2.0,9.0,5.0,1.0,16.0,0.0,0.0,0.0
ADAWE BIKE,0,141,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
ADAWE PED,1,589,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
ALEX,2,1,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
COBY,3,84,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
LMET,7,239,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
OBVW,8,0,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
OGLD,9,66,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
ORPY,10,0,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
SOMO,13,72,2974,52,3.0,-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0
ADAWE BIKE,0,199,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
ADAWE PED,1,809,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
ALEX,2,5,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
COBY,3,119,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
LMET,7,335,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
OBVW,8,1,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
OGLD,9,97,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
ORPY,10,0,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
SOMO,13,76,2975,53,4.0,3.0,-1.5,-6.0,12.0,4.8,4.8,0.0
ADAWE BIKE,0,205,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
ADAWE PED,1,897,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
ALEX,2,5,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
COBY,3,108,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
LMET,7,351,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
OBVW,8,4,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
OGLD,9,98,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
ORPY,10,0,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
SOMO,13,114,2976,54,5.0,2.5,-0.5,-3.5,12.0,0.8,0.0,1.0
ADAWE BIKE,0,133,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
ADAWE PED,1,508,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
ALEX,2,0,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
COBY,3,97,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
LMET,7,265,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
OBVW,8,0,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
OGLD,9,47,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
ORPY,10,2,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
SOMO,13,28,2977,55,6.0,7.5,1.8,-4.0,12.0,3.0,3.0,0.0
ADAWE BIKE,0,119,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
ADAWE PED,1,878,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
ALEX,2,3,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
COBY,3,30,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
LMET,7,116,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
OBVW,8,0,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
OGLD,9,36,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
ORPY,10,0,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
SOMO,13,60,2978,56,0.0,5.0,2.3,-0.5,11.0,0.0,0.0,0.0
ADAWE BIKE,0,65,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
ADAWE PED,1,572,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
ALEX,2,4,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
COBY,3,20,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
LMET,7,59,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
OBVW,8,0,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
OGLD,9,48,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
ORPY,10,0,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
SOMO,13,24,2979,57,1.0,9.0,2.3,-4.5,11.0,0.0,0.0,0.0
ADAWE BIKE,0,272,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
ADAWE PED,1,1212,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
ALEX,2,4,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
COBY,3,154,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
LMET,7,427,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
OBVW,8,0,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
OGLD,9,118,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
ORPY,10,0,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
SOMO,13,112,2980,58,2.0,10.0,5.5,1.0,10.0,0.0,0.0,0.0
ADAWE BIKE,0,362,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
ADAWE PED,1,1359,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
ALEX,2,12,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
COBY,3,218,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
LMET,7,464,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
OBVW,8,1,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
OGLD,9,153,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
ORPY,10,0,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
SOMO,13,168,2981,59,3.0,6.5,3.0,-0.5,8.0,0.0,0.0,0.0
ADAWE BIKE,0,278,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
ADAWE PED,1,1168,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
ALEX,2,7,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
COBY,3,187,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
LMET,7,434,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
OBVW,8,2,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
OGLD,9,132,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
ORPY,10,2,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
SOMO,13,144,2982,60,4.0,1.0,-0.3,-1.5,5.0,0.0,0.0,0.0
ADAWE BIKE,0,340,2983,61,5.0,3.0,0.8,-1.5,5.0,0.4,0.0,2.0
